"ID_VOTACAO";"DATA";"HORA";"ORIENTACAO_GOVERNO";"TIPO";"NUMERO";"ANO";"EMENTA";"O_QUE_FOI_VOTADO";"LINGUAGEM_COMUM"
"62070bdd79b84d303f17c67711a91cd5";"110511";"00:00:00";"Obstrução";"PL";"1876";"1999";"Dispõe sobre a proteção da vegetação nativa; altera as Leis nºs 6.938, de 31 de agosto de 1981, 9.393, de 19 de dezembro de 1996, e 11.428, de 22 de dezembro de 2006; revoga as Leis nºs 4.771, de 15 de setembro de 1965, e 7.754, de 14 de abril de 1989, e a Medida Provisória nº 2.166-67, de 24 de agosto de 2001; e dá outras providências.";"";""
"3bcf53e94b59327f2992f8ce9b03f968";"110524";"20:52:00";"Sim";"PL";"1876";"1999";"Dispõe sobre a proteção da vegetação nativa; altera as Leis nºs 6.938, de 31 de agosto de 1981, 9.393, de 19 de dezembro de 1996, e 11.428, de 22 de dezembro de 2006; revoga as Leis nºs 4.771, de 15 de setembro de 1965, e 7.754, de 14 de abril de 1989, e a Medida Provisória nº 2.166-67, de 24 de agosto de 2001; e dá outras providências.";"Aprovada a Emenda Substitutiva Global de Plenário n.º 186, com parecer favorável, ressalvados os destaques. Sim: 410; não: 63; abstenção: 01; total: 474.";""
"8f93095c8cef6a9308cf613fff87cfd3";"110524";"23:50:00";"Não";"PL";"1876";"1999";"Dispõe sobre a proteção da vegetação nativa; altera as Leis nºs 6.938, de 31 de agosto de 1981, 9.393, de 19 de dezembro de 1996, e 11.428, de 22 de dezembro de 2006; revoga as Leis nºs 4.771, de 15 de setembro de 1965, e 7.754, de 14 de abril de 1989, e a Medida Provisória nº 2.166-67, de 24 de agosto de 2001; e dá outras providências.";"Aprovada a Emenda de Plenário n.º 164. Sim: 273; não: 182; abstenção: 02; total: 457.";""
"f49aeb2935d873f1da991338ba3fd87b";"111005";"22:44:00";"Não";"PL";"3937";"2004";"Altera a Lei nº 8.884, de 11 de junho de 1994, que 'transforma o Conselho Administrativo de Defesa Econômica (Cade) em Autarquia, dispõe sobre a prevenção e a repressão às infrações contra a ordem econômica e dá outras providências'.";"Rejeitada a Emenda. Sim: 106; não: 181; total: 287.";""
"076637ec63972efb2007b6b2160cee29";"111129";"19:02:00";"Não existe";"PEC";"98";"2007";"Acrescenta a alínea 'e' ao inciso VI do art. 150 da Constituição Federal, instituindo imunidade tributária sobre os Fonogramas e Videofonogramas musicais produzidos no Brasil, contendo obras musicais ou lítero-musicais de autores brasileiros, e/ou obras em geral interpretadas por artistas brasileiros, bem como os suportes materiais ou arquivos digitais que os contenham.";"Rejeitado o Requerimento. Sim: 27; não: 306; abstenção: 01; total: 334.";""
"6580ac63ef3a128a0d9dbf4db5034cbd";"111129";"20:10:00";"Sim";"PEC";"98";"2007";"Acrescenta a alínea 'e' ao inciso VI do art. 150 da Constituição Federal, instituindo imunidade tributária sobre os Fonogramas e Videofonogramas musicais produzidos no Brasil, contendo obras musicais ou lítero-musicais de autores brasileiros, e/ou obras em geral interpretadas por artistas brasileiros, bem como os suportes materiais ou arquivos digitais que os contenham.";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";""
"f3e07142ed8338c7c8af229ead5eca8a";"111129";"20:52:00";"Não existe";"PEC";"98";"2007";"Acrescenta a alínea 'e' ao inciso VI do art. 150 da Constituição Federal, instituindo imunidade tributária sobre os Fonogramas e Videofonogramas musicais produzidos no Brasil, contendo obras musicais ou lítero-musicais de autores brasileiros, e/ou obras em geral interpretadas por artistas brasileiros, bem como os suportes materiais ou arquivos digitais que os contenham.";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";""
"8e9ccf2adf3f082bc0ef6721d9cc5a70";"111213";"18:42:00";"Não existe";"PEC";"98";"2007";"Acrescenta a alínea 'e' ao inciso VI do art. 150 da Constituição Federal, instituindo imunidade tributária sobre os Fonogramas e Videofonogramas musicais produzidos no Brasil, contendo obras musicais ou lítero-musicais de autores brasileiros, e/ou obras em geral interpretadas por artistas brasileiros, bem como os suportes materiais ou arquivos digitais que os contenham.";"Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 98, de 2007. Sim: 393; não: 06; abstenção: 01; total: 400.";""
"99f12b6d794a2fb66fa3b2f87159968c";"110921";"18:33:00";"Liberado";"PLP";"306";"2008";"Dispõe sobre os valores mínimos a serem aplicados anualmente por Estados, Distrito Federal, Municípios e União em ações e serviços públicos de saúde, os critérios de rateio dos recursos de transferências para a saúde e as normas de fiscalização, avaliação e controle das despesas com saúde nas três esferas de governo.";"Suprimido o texto. Sim: 76, não: 355; abstenção: 4; total: 435.";""
"de2acd8cf27edb62f9c7258cc91de1aa";"111214";"19:03:00";"Sim";"PEC";"270";"2008";"Acrescenta o art. 98 ao Ato das Disposições Constitucionais Transitórias da Constituição Federal.";"Aprovada a Emenda Aglutinativa Substitutiva Global. Sim: 401; total: 401.";""
