"ID_VOTACAO";"DATA";"HORA";"ORIENTACAO_GOVERNO";"TIPO";"NUMERO";"ANO";"EMENTA";"O_QUE_FOI_VOTADO";"LINGUAGEM_COMUM"
"cf72322830ee40bb5d0f81257e81995a";"950404";"17:31:00";"Não existe";"PL";"305";"1991";"Regulamenta o art. 10 da Constituição Federal.";"";""
"d526d0d41f1da64ac35bae8c03f23e85";"950912";"17:28:00";"Não existe";"PL";"642";"1995";"Redireciona recursos para o Sistema Único de Saúde - SUS.";"";""
"eedac027ea8de782a7d135d33b6a00ba";"951128";"17:07:00";"Não existe";"PL";"992";"1995";"Altera dispositivos da Lei nº 7.357, de 2 de setembro de 1985, que 'dispõe sobre o cheque e dá outras providências'.";"";""
"136a2bea57b15660cb59f7606fbe4b8f";"951129";"18:10:00";"Não existe";"PL";"1727";"1991";"Institui, para os Estados, Distrito Federal e Municípios, compensação financeira pela geração de energia elétrica em centrais nucleares.";"";""
"9522d889cbe675b607dc8548b7bd268c";"950307";"16:54:00";"Não existe";"PL";"2331";"1991";"Dispõe sobre a criação de Área de Proteção Ambiental - APA, no Distrito de Joaquim Egídio, Município de Campinas, Estado de São Paulo.";"";""
"fff768201309f5e7b0dbafe596c605bc";"950329";"17:52:00";"Não existe";"PL";"3804";"1993";"Altera os dispositivos do Código de Processo Civil sobre a uniformização da jurisprudência.";"";""
"ef92b977bd5a10c896b9797554d0b12e";"950816";"18:46:00";"Não existe";"PL";"4792";"1990";"Cria a Área de Livre Comércio no Município de Oiapoque, Estado do Amapá e dá outras providências.";"";""
"1f1ccd48942ff3073fae5f5fee42bd0f";"950524";"11:51:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"12d188b203bedfd8b7714632f05a3f27";"950524";"16:53:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"b5fb96d58a60b086ab60330f7e352677";"950524";"19:17:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"e14edb29e7107b83875e7f32d620509c";"950524";"19:51:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"5f98f0c273cd0f73672607aa0b14675d";"950524";"20:26:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"3547d882c3e7484948d71aa77ae7c678";"950524";"21:07:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"5bfe4e9accd865af9d17f3511827680f";"950524";"21:18:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"5814b564e779f39785f0ad3025ca8e8d";"950606";"18:28:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"fc3478ae8c5112bfa31beeb3bcd0baea";"950606";"18:59:00";"Não existe";"PEC";"3";"1995";"Altera o inciso XI do art. 21 da Constituição Federal.";"";""
"96c6d4a67016650924a7ef76c90584e6";"950502";"16:43:00";"Não existe";"PEC";"4";"1995";"Altera o § 2º do art. 25 da Constituição Federal.";"";""
"3994d39003940761d2ffe83bb191a75b";"950511";"12:59:00";"Não existe";"PEC";"4";"1995";"Altera o § 2º do art. 25 da Constituição Federal.";"";""
"86be13dbe00d476797a86706fd31674c";"950516";"18:07:00";"Não existe";"PEC";"4";"1995";"Altera o § 2º do art. 25 da Constituição Federal.";"";""
"21b01b9b36f977c51a469d09b7416429";"950516";"18:28:00";"Não existe";"PEC";"4";"1995";"Altera o § 2º do art. 25 da Constituição Federal.";"";""
"1e6c322e13f4b580ac9385629048e51e";"950509";"16:52:00";"Não existe";"PEC";"5";"1995";"Altera o inciso IX do art. 170, o art. 171 e o § 1º do art. 176 da Constituição Federal.";"";""
"58bf0032064b96f13bcd6a561b6be0e4";"950510";"17:33:00";"Não existe";"PEC";"5";"1995";"Altera o inciso IX do art. 170, o art. 171 e o § 1º do art. 176 da Constituição Federal.";"";""
"b5f2e5d60aebc4c836d61f1571d3a4ca";"950510";"17:52:00";"Não existe";"PEC";"5";"1995";"Altera o inciso IX do art. 170, o art. 171 e o § 1º do art. 176 da Constituição Federal.";"";""
"139dae96461af6552ccb3f20051c74d3";"950518";"16:49:00";"Não existe";"PEC";"5";"1995";"Altera o inciso IX do art. 170, o art. 171 e o § 1º do art. 176 da Constituição Federal.";"";""
"b935a5e0745239c7d27adb00c2e30220";"950523";"17:36:00";"Não existe";"PEC";"5";"1995";"Altera o inciso IX do art. 170, o art. 171 e o § 1º do art. 176 da Constituição Federal.";"";""
"5e33f9630fb980b349f4fdc905682809";"950516";"18:53:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"bc171907d5d74e0960e6df25b4249653";"950517";"17:14:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"b7766f71dd1f49b6016b7f274bfad1ec";"950517";"18:20:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"2933fda03b49661f0e6819abebd2e870";"950517";"18:52:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"b7f87bb3d484a581fbdc52ca006d3cb7";"950517";"19:05:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"701d4cd15ce23377f18f223826399bd3";"950517";"19:19:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"696319b58128802a184a42275d8cccf8";"950517";"19:29:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"6b2c711c16ac7b3bad5f5055272516f1";"950517";"19:54:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"78a10557bb01423764e8011e3756551d";"950530";"17:13:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"3b0aa5027742b6a067be2d5df25ccff4";"950531";"17:32:00";"Não existe";"PEC";"7";"1995";"Altera o art. 178 da Constituição Federal.";"";""
"99f8b1936b272f4569e5347f50bec043";"951205";"18:33:00";"Não existe";"PEC";"48";"1995";"Acrescenta ao inciso II, do artigo 192, da Constituição Federal, a expressão 'resseguro' após a palavra 'seguro'.";"";""
"21d37b7aeb2ad0fe883760ba788e6d41";"951213";"17:28:00";"Não existe";"PEC";"48";"1995";"Acrescenta ao inciso II, do artigo 192, da Constituição Federal, a expressão 'resseguro' após a palavra 'seguro'.";"";""
"9e471d9237033289f15e1fa5acad196d";"950920";"17:01:00";"Não existe";"PEC";"182";"1994";"Permite a admissão de professores, técnicos e cientistas estrangeiros pelas universidades brasileiras e concede autonomia às instituições de pesquisa científica e tecnológica";"";""
"cff3e2d4dfa33b0ad320a028869f4d55";"950928";"11:58:00";"Não existe";"PEC";"182";"1994";"Permite a admissão de professores, técnicos e cientistas estrangeiros pelas universidades brasileiras e concede autonomia às instituições de pesquisa científica e tecnológica";"";""
"0ce1f6f6ba33f0ce70cf3c0f2b3bc9cb";"951018";"17:38:00";"Não existe";"PL";"1088";"1995";"Autoriza a criação de subsidiária da Centrais Elétricas Brasileiras S/A. - ELETROBRÁS, e dá outras providências.";"";""
"3fa505985f583c4cc541018a6e8c512c";"951024";"19:46:00";"Não existe";"PL";"1088";"1995";"Autoriza a criação de subsidiária da Centrais Elétricas Brasileiras S/A. - ELETROBRÁS, e dá outras providências.";"";""
"483628e847d9d4c82206b8c96a15df4e";"951129";"16:59:00";"Não existe";"PL";"1236";"1995";"Altera a legislação do imposto de renda das pessoas físicas e dá outras providências.";"";""
"3efd5f1dd16dcd668cd9639330c22dba";"951206";"17:25:00";"Não existe";"PL";"1236";"1995";"Altera a legislação do imposto de renda das pessoas físicas e dá outras providências.";"";""
"4e33565e0fdb4d0e152540b456b6421f";"950815";"20:11:00";"Não existe";"PL";"1670";"1989";"DISPÕE SOBRE A ORGANIZAÇÃO DOS PARTIDOS POLITICOS.";"";""
"445b2ab923e4429e89038a656b0dd80d";"950810";"16:58:00";"Não existe";"PL";"4386";"1994";"Cria as áreas de livre comércio de Cáceres e de Brasiléia, e dá outras providências.";"";""
"e0436f91d7a59e73724ea94cc793943d";"950118";"17:31:00";"Não existe";"PL";"4851";"1994";"Concede, na forma do artigo 48, inciso VIII, da Constituição Federal, anistia aos candidatos às eleições de 1994, processados ou condenados com fundamento na legislação eleitoral em vigor";"";""
"beaf25c2b430a3029996e4171db9809a";"950118";"19:29:00";"Não existe";"PL";"4851";"1994";"Concede, na forma do artigo 48, inciso VIII, da Constituição Federal, anistia aos candidatos às eleições de 1994, processados ou condenados com fundamento na legislação eleitoral em vigor";"";""
"c9feca7d56b463f67947c6edcf027e10";"950118";"20:31:00";"Não existe";"PL";"4851";"1994";"Concede, na forma do artigo 48, inciso VIII, da Constituição Federal, anistia aos candidatos às eleições de 1994, processados ou condenados com fundamento na legislação eleitoral em vigor";"";""
"ce2885f29db84b5407d85f7ab8e7accf";"950216";"16:49:00";"Não existe";"PRC";"1";"1995";"Altera os artigos 66, 82, 87 e 227 do Regimento Interno.";"";""
"c6790de1175b33fcf41bdc0cca02f844";"950809";"17:00:00";"Não existe";"PDC";"95";"1995";"APROVA O TEXTO DA CONVENÇÃO INTERAMERICANA PARA PREVENIR, PUNIR E ERRADICAR A VIOLENCIA CONTRA A MULHER, ASSINADA EM BELEM DO PARA, EM 09 DE JUNHO DE 1994.";"";""
"f9691dbe581fb476b3bef95bd1a56b96";"950912";"17:59:00";"Não existe";"PDC";"160";"1995";"SUSTA OS DECRETOS 1498 E 1499, DE 24 DE MAIO DE 1995, QUE REAVALIAM AS ANISTIAS CONCEDIDAS PELA LEI 8878, DE 11 DE MAIO DE 1994.";"";""
"5eb528d19767d5aee7d8be8976a5eb8c";"950427";"16:51:00";"Não existe";"PDC";"443";"1994";"APROVA O TEXTO DO ACORDO PARA CRIAÇÃO DA COMISSÃO MISTA DE COOPERAÇÃO, CELEBRADO ENTRE O GOVERNO DA REPUBLICA FEDERATIVA DO BRASIL E O GOVERNO DA REPUBLICA DA NAMIBIA, EM WINDHOEK, EM 29 DE OUTUBRO DE 1992.";"";""
"ac3aa31a07ec7a658e57049bd1bdb76b";"950117";"19:04:00";"Não existe";"PDC";"451";"1995";"DISPÕE SOBRE A REMUNERAÇÃO DO PRESIDENTE E DO VICE-PRESIDENTE DA REPUBLICA E DOS MINISTROS DE ESTADO PARA O EXERCICIO FINANCEIRO DE 1995.";"";""
"5b653e583952e273490107a7d375ed21";"950117";"19:28:00";"Não existe";"PDC";"451";"1995";"DISPÕE SOBRE A REMUNERAÇÃO DO PRESIDENTE E DO VICE-PRESIDENTE DA REPUBLICA E DOS MINISTROS DE ESTADO PARA O EXERCICIO FINANCEIRO DE 1995.";"";""
"71bcaeddedc90a4ebc173c12305b44a7";"950117";"20:04:00";"Não existe";"PDC";"451";"1995";"DISPÕE SOBRE A REMUNERAÇÃO DO PRESIDENTE E DO VICE-PRESIDENTE DA REPUBLICA E DOS MINISTROS DE ESTADO PARA O EXERCICIO FINANCEIRO DE 1995.";"";""
"509cd3956f4393a7a5a82a71b17731ea";"950117";"20:41:00";"Não existe";"PDC";"452";"1995";"DISPÕE SOBRE A REMUNERAÇÃO DOS MEMBROS DO CONGRESSO NACIONAL DURANTE A QUINQUAGESIMA LEGISLATURA.";"";""
"af644efb9556c35654032be3ec37fee9";"950117";"21:26:00";"Não existe";"PDC";"452";"1995";"DISPÕE SOBRE A REMUNERAÇÃO DOS MEMBROS DO CONGRESSO NACIONAL DURANTE A QUINQUAGESIMA LEGISLATURA.";"";""
"ce37036a85ffee1951ff0dcbe7c75c1c";"950607";"05:28:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"c0eeb714bcccbaf372fd15875df5b79e";"950607";"19:47:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"4f15023fd56d227d061fae499af536fb";"950607";"20:17:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"c09b57b98c39389b38b71027a7cc4683";"950607";"20:36:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"5324ec7c5eaf0bba809e1c2cadaa3eb0";"950607";"21:03:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"2239e4e6083b323043a5e16b8b4ea1ba";"950607";"21:20:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
"a22993aec7f947a4dd4ce799dad61f68";"950607";"21:31:00";"Não existe";"PEC";"6";"1995";"ALTERA O PARAGRAFO PRIMEIRO DO ARTIGO 177 DA CONSTITUIÇÃO FEDERAL.";"";""
